OTU;kingdom;phylum;class;order;family;genus;species
OTU_429198;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_429251;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_42928;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_429292;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_429320;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_429326;Bacteria;Gemmatimonadetes;Gemmatimonadetes;unclassified;unclassified;unclassified;unclassified
OTU_429337;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_429381;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_429392;Bacteria;Proteobacteria;Deltaproteobacteria;MIZ46;unclassified;unclassified;unclassified
OTU_429395;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_429398;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;unclassified
OTU_429404;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_429426;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_429495;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_42956;Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified;unclassified;unclassified
OTU_429610;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;unclassified;unclassified
OTU_429695;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_429726;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;unclassified;unclassified
OTU_429793;Bacteria;Gemmatimonadetes;Gemmatimonadetes;unclassified;unclassified;unclassified;unclassified
OTU_429818;Bacteria;Proteobacteria;Betaproteobacteria;MND1;unclassified;unclassified;unclassified
OTU_429823;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_429891;Bacteria;Chloroflexi;Ellin6529;unclassified;unclassified;unclassified;unclassified
OTU_429897;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_429911;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_42996;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;unclassified;unclassified
OTU_43;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Kribbella;unclassified
OTU_430006;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_430022;Bacteria;Gemmatimonadetes;Gemmatimonadetes;unclassified;unclassified;unclassified;unclassified
OTU_430168;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_430225;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;unclassified;unclassified;unclassified
OTU_430228;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_430247;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_430376;Bacteria;Cyanobacteria;4C0d-2;SM1D11;unclassified;unclassified;unclassified
OTU_43039;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_4304;Bacteria;Acidobacteria;S035;unclassified;unclassified;unclassified;unclassified
OTU_430444;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_430454;Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1;unclassified;unclassified;unclassified
OTU_43047;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_4305;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_43063;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_430652;Bacteria;Chloroflexi;TK17;mle1-48;unclassified;unclassified;unclassified
OTU_430682;Bacteria;Proteobacteria;Alphaproteobacteria;BD7-3;unclassified;unclassified;unclassified
OTU_4307;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_43071;Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;unclassified;unclassified
OTU_43072;Bacteria;Planctomycetes;Phycisphaerae;Pla1;unclassified;unclassified;unclassified
OTU_430762;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin517;unclassified;unclassified
OTU_43078;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_43082;Bacteria;Chloroflexi;Chloroflexi;AKIW781;unclassified;unclassified;unclassified
OTU_430839;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;unclassified;unclassified
OTU_430917;Bacteria;Acidobacteria;DA052;Ellin6513;unclassified;unclassified;unclassified
OTU_43110;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;unclassified;unclassified
OTU_43125;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_43136;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_431458;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;unclassified
OTU_4315;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;unclassified
OTU_431536;Bacteria;Gemmatimonadetes;Gemmatimonadetes;N1423WL;unclassified;unclassified;unclassified
OTU_431545;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_43157;Bacteria;Chloroflexi;S085;unclassified;unclassified;unclassified;unclassified
OTU_43163;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;unclassified;unclassified
OTU_431719;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_431724;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_431795;Bacteria;Proteobacteria;Deltaproteobacteria;MIZ46;unclassified;unclassified;unclassified
OTU_43182;Bacteria;Firmicutes;Clostridia;unclassified;unclassified;unclassified;unclassified
OTU_4319;Bacteria;Gemmatimonadetes;Gemmatimonadetes;unclassified;unclassified;unclassified;unclassified
OTU_431963;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_43200;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_432017;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_43208;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_43214;Bacteria;Proteobacteria;Deltaproteobacteria;Spirobacillales;unclassified;unclassified;unclassified
OTU_4322;Bacteria;Gemmatimonadetes;Gemm-5;unclassified;unclassified;unclassified;unclassified
OTU_432282;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;unclassified;unclassified
OTU_43233;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_43240;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_432404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;unclassified;unclassified
OTU_432458;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;unclassified
OTU_43255;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_43256;Bacteria;Verrucomicrobia;[Methylacidiphilae];Methylacidiphilales;unclassified;unclassified;unclassified
OTU_432574;Bacteria;Proteobacteria;Gammaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_432667;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_43267;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_432678;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_4327;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_432706;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_432719;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified;unclassified
OTU_4328;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_432812;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unclassified;unclassified
OTU_432831;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_432853;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_432875;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;RB40;unclassified;unclassified
OTU_43289;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_432938;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_433;Bacteria;Fibrobacteres;Fibrobacteria;258ds10;unclassified;unclassified;unclassified
OTU_43301;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_433130;Bacteria;Cyanobacteria;Chloroplast;Stramenopiles;unclassified;unclassified;unclassified
OTU_433353;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_433359;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];Candidatus Xiphinematobacter;unclassified
OTU_43336;Bacteria;Firmicutes;Bacilli;Bacillales;unclassified;unclassified;unclassified
OTU_43338;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_433392;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_433410;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella;unclassified
OTU_433413;Bacteria;Cyanobacteria;Chloroplast;unclassified;unclassified;unclassified;unclassified
OTU_433524;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_43353;Bacteria;Chloroflexi;TK10;B07_WMSP1;unclassified;unclassified;unclassified
OTU_433603;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_433760;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;Candidatus Koribacter;versatilis
OTU_4338;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_43381;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_433844;Bacteria;Proteobacteria;Betaproteobacteria;Ellin6067;unclassified;unclassified;unclassified
OTU_43387;Bacteria;Gemmatimonadetes;Gemm-2;unclassified;unclassified;unclassified;unclassified
OTU_4339;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;unclassified;unclassified;unclassified
OTU_433989;Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;unclassified;unclassified;unclassified
OTU_434;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;Ellin6075;unclassified;unclassified
OTU_434042;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified;unclassified
OTU_434049;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_4341;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_43413;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides;unclassified
OTU_434272;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;unclassified;unclassified
OTU_434306;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;EB1017;unclassified;unclassified
OTU_434450;Bacteria;Chloroflexi;TK17;mle1-48;unclassified;unclassified;unclassified
OTU_434451;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_434477;Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84;unclassified;unclassified;unclassified
OTU_43453;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_434556;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_434643;Bacteria;Proteobacteria;Betaproteobacteria;A21b;EB1003;unclassified;unclassified
OTU_434684;Bacteria;TM7;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_434693;Bacteria;Acidobacteria;iii1-8;SJA-36;unclassified;unclassified;unclassified
OTU_4347;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_43471;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_43481;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_4349;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_43491;Bacteria;Chloroflexi;Anaerolineae;unclassified;unclassified;unclassified;unclassified
OTU_43501;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;unclassified;unclassified
OTU_435034;Bacteria;Chloroflexi;Chloroflexi;[Roseiflexales];[Kouleothrixaceae];unclassified;unclassified
OTU_435066;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_43512;Bacteria;Gemmatimonadetes;Gemm-2;unclassified;unclassified;unclassified;unclassified
OTU_435165;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_435235;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;unclassified;unclassified;unclassified
OTU_435257;Bacteria;GN02;BB34;unclassified;unclassified;unclassified;unclassified
OTU_435276;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;unclassified;unclassified
OTU_43547;Bacteria;Planctomycetes;OM190;agg27;unclassified;unclassified;unclassified
OTU_435727;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;unclassified;unclassified
OTU_436104;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;unclassified;unclassified
OTU_436175;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_4363;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_436300;Bacteria;Chloroflexi;TK17;mle1-48;unclassified;unclassified;unclassified
OTU_43633;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;unclassified
OTU_436417;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_4365;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_436594;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_43662;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_436644;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_43666;Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_43681;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;OM60;unclassified;unclassified
OTU_43686;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_436999;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_437;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_4371;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin517;unclassified;unclassified
OTU_437181;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;EB1017;unclassified;unclassified
OTU_43733;Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Pirellula;unclassified
OTU_43739;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_437409;Bacteria;Gemmatimonadetes;Gemm-3;unclassified;unclassified;unclassified;unclassified
OTU_437431;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin517;unclassified;unclassified
OTU_43756;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Oxobacter;unclassified
OTU_4376;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;unclassified;unclassified
OTU_437627;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;unclassified;unclassified;unclassified
OTU_437663;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_43774;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium;unclassified
OTU_43783;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];unclassified;unclassified
OTU_437933;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_4380;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_43836;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Nonomuraea;unclassified
OTU_4384;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;unclassified;unclassified
OTU_4385;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
